Sample in Buffer,Sample in Window,TRIGGER,MyRtl_i/filter_sg_0_audio_ce,MyRtl_i/filter_sg_0_audio_out[19:0]
13632,13632,0,1,-67
13633,13633,0,1,-79
13634,13634,0,1,-92
13635,13635,0,1,-101
13636,13636,0,1,-107
13637,13637,0,1,-116
13638,13638,0,1,-119
13639,13639,0,1,-125
13640,13640,0,1,-129
13641,13641,0,1,-132
13642,13642,0,1,-134
13643,13643,0,1,-136
13644,13644,0,1,-136
13645,13645,0,1,-140
13646,13646,0,1,-142
13647,13647,0,1,-141
13648,13648,0,1,-145
13649,13649,0,1,-140
13650,13650,0,1,-144
13651,13651,0,1,-135
13652,13652,0,1,-129
13653,13653,0,1,-127
13654,13654,0,1,-114
13655,13655,0,1,-108
13656,13656,0,1,-97
13657,13657,0,1,-86
13658,13658,0,1,-82
13659,13659,0,1,-77
13660,13660,0,1,-68
13661,13661,0,1,-58
13662,13662,0,1,-52
13663,13663,0,1,-46
13664,13664,0,1,-33
13665,13665,0,1,-28
13666,13666,0,1,-18
13667,13667,0,1,-9
13668,13668,0,1,0
13669,13669,0,1,5
13670,13670,0,1,13
13671,13671,0,1,19
13672,13672,0,1,25
13673,13673,0,1,30
13674,13674,0,1,34
13675,13675,0,1,40
13676,13676,0,1,50
13677,13677,0,1,51
13678,13678,0,1,56
13679,13679,0,1,56
13680,13680,0,1,51
13681,13681,0,1,53
13682,13682,0,1,58
13683,13683,0,1,56
13684,13684,0,1,62
13685,13685,0,1,64
13686,13686,0,1,69
13687,13687,0,1,77
13688,13688,0,1,81
13689,13689,0,1,84
13690,13690,0,1,94
13691,13691,0,1,103
13692,13692,0,1,102
13693,13693,0,1,114
13694,13694,0,1,119
13695,13695,0,1,122
13696,13696,0,1,121
13697,13697,0,1,127
13698,13698,0,1,124
13699,13699,0,1,125
13700,13700,0,1,125
13701,13701,0,1,128
13702,13702,0,1,124
13703,13703,0,1,122
13704,13704,0,1,122
13705,13705,0,1,110
13706,13706,0,1,109
13707,13707,0,1,99
13708,13708,0,1,90
13709,13709,0,1,82
13710,13710,0,1,65
13711,13711,0,1,56
13712,13712,0,1,41
13713,13713,0,1,36
13714,13714,0,1,23
13715,13715,0,1,2
13716,13716,0,1,-11
13717,13717,0,1,-18
13718,13718,0,1,-30
13719,13719,0,1,-45
13720,13720,0,1,-60
13721,13721,0,1,-71
13722,13722,0,1,-80
13723,13723,0,1,-91
13724,13724,0,1,-99
13725,13725,0,1,-105
13726,13726,0,1,-109
13727,13727,0,1,-119
13728,13728,0,1,-118
13729,13729,0,1,-121
13730,13730,0,1,-120
13731,13731,0,1,-128
13732,13732,0,1,-124
13733,13733,0,1,-129
13734,13734,0,1,-128
13735,13735,0,1,-135
13736,13736,0,1,-136
13737,13737,0,1,-137
13738,13738,0,1,-135
13739,13739,0,1,-131
13740,13740,0,1,-126
13741,13741,0,1,-117
13742,13742,0,1,-110
13743,13743,0,1,-100
13744,13744,0,1,-97
13745,13745,0,1,-84
13746,13746,0,1,-77
13747,13747,0,1,-72
13748,13748,0,1,-61
13749,13749,0,1,-53
13750,13750,0,1,-47
13751,13751,0,1,-36
13752,13752,0,1,-27
13753,13753,0,1,-22
13754,13754,0,1,-13
13755,13755,0,1,-7
13756,13756,0,1,4
13757,13757,0,1,11
13758,13758,0,1,18
13759,13759,0,1,25
13760,13760,0,1,29
13761,13761,0,1,34
13762,13762,0,1,42
13763,13763,0,1,44
13764,13764,0,1,51
13765,13765,0,1,55
13766,13766,0,1,55
13767,13767,0,1,58
13768,13768,0,1,61
13769,13769,0,1,58
13770,13770,0,1,59
13771,13771,0,1,57
13772,13772,0,1,59
13773,13773,0,1,65
13774,13774,0,1,72
13775,13775,0,1,75
13776,13776,0,1,82
13777,13777,0,1,91
13778,13778,0,1,97
13779,13779,0,1,102
13780,13780,0,1,105
13781,13781,0,1,110
13782,13782,0,1,116
13783,13783,0,1,120
13784,13784,0,1,119
13785,13785,0,1,123
13786,13786,0,1,123
13787,13787,0,1,130
13788,13788,0,1,132
13789,13789,0,1,132
13790,13790,0,1,125
13791,13791,0,1,122
13792,13792,0,1,125
13793,13793,0,1,117
13794,13794,0,1,109
13795,13795,0,1,99
13796,13796,0,1,93
13797,13797,0,1,84
13798,13798,0,1,73
13799,13799,0,1,57
13800,13800,0,1,44
13801,13801,0,1,32
13802,13802,0,1,22
13803,13803,0,1,8
13804,13804,0,1,-4
13805,13805,0,1,-18
13806,13806,0,1,-32
13807,13807,0,1,-45
13808,13808,0,1,-58
13809,13809,0,1,-69
13810,13810,0,1,-81
13811,13811,0,1,-93
13812,13812,0,1,-102
13813,13813,0,1,-110
13814,13814,0,1,-117
13815,13815,0,1,-121
13816,13816,0,1,-123
13817,13817,0,1,-127
13818,13818,0,1,-133
13819,13819,0,1,-129
13820,13820,0,1,-131
13821,13821,0,1,-140
13822,13822,0,1,-141
13823,13823,0,1,-144
13824,13824,0,1,-146
13825,13825,0,1,-142
13826,13826,0,1,-144
13827,13827,0,1,-145
13828,13828,0,1,-138
13829,13829,0,1,-132
13830,13830,0,1,-125
13831,13831,0,1,-114
13832,13832,0,1,-106
13833,13833,0,1,-98
13834,13834,0,1,-90
13835,13835,0,1,-84
13836,13836,0,1,-73
13837,13837,0,1,-67
13838,13838,0,1,-62
13839,13839,0,1,-49
13840,13840,0,1,-45
13841,13841,0,1,-39
13842,13842,0,1,-23
13843,13843,0,1,-20
13844,13844,0,1,-10
13845,13845,0,1,-2
13846,13846,0,1,3
13847,13847,0,1,14
13848,13848,0,1,22
13849,13849,0,1,27
13850,13850,0,1,32
13851,13851,0,1,37
13852,13852,0,1,42
13853,13853,0,1,50
13854,13854,0,1,49
13855,13855,0,1,52
13856,13856,0,1,60
13857,13857,0,1,55
13858,13858,0,1,58
13859,13859,0,1,56
13860,13860,0,1,62
13861,13861,0,1,66
13862,13862,0,1,66
13863,13863,0,1,72
13864,13864,0,1,77
13865,13865,0,1,82
13866,13866,0,1,89
13867,13867,0,1,99
13868,13868,0,1,102
13869,13869,0,1,104
13870,13870,0,1,110
13871,13871,0,1,117
13872,13872,0,1,121
13873,13873,0,1,124
13874,13874,0,1,123
13875,13875,0,1,127
13876,13876,0,1,129
13877,13877,0,1,133
13878,13878,0,1,129
13879,13879,0,1,133
13880,13880,0,1,129
13881,13881,0,1,124
13882,13882,0,1,119
13883,13883,0,1,109
13884,13884,0,1,100
13885,13885,0,1,91
13886,13886,0,1,87
13887,13887,0,1,70
13888,13888,0,1,62
13889,13889,0,1,48
13890,13890,0,1,39
13891,13891,0,1,26
13892,13892,0,1,10
13893,13893,0,1,3
13894,13894,0,1,-13
13895,13895,0,1,-23
13896,13896,0,1,-42
13897,13897,0,1,-54
13898,13898,0,1,-66
13899,13899,0,1,-72
13900,13900,0,1,-85
13901,13901,0,1,-90
13902,13902,0,1,-100
13903,13903,0,1,-106
13904,13904,0,1,-110
13905,13905,0,1,-119
13906,13906,0,1,-119
13907,13907,0,1,-121
13908,13908,0,1,-124
13909,13909,0,1,-126
13910,13910,0,1,-126
13911,13911,0,1,-132
13912,13912,0,1,-135
13913,13913,0,1,-140
13914,13914,0,1,-141
13915,13915,0,1,-134
13916,13916,0,1,-134
13917,13917,0,1,-131
13918,13918,0,1,-125
13919,13919,0,1,-118
13920,13920,0,1,-110
13921,13921,0,1,-105
13922,13922,0,1,-95
13923,13923,0,1,-84
13924,13924,0,1,-80
13925,13925,0,1,-69
13926,13926,0,1,-62
13927,13927,0,1,-54
13928,13928,0,1,-42
13929,13929,0,1,-33
13930,13930,0,1,-31
13931,13931,0,1,-20
13932,13932,0,1,-16
13933,13933,0,1,-6
13934,13934,0,1,-1
13935,13935,0,1,8
13936,13936,0,1,19
13937,13937,0,1,25
13938,13938,0,1,32
13939,13939,0,1,30
13940,13940,0,1,35
13941,13941,0,1,44
13942,13942,0,1,53
13943,13943,0,1,54
13944,13944,0,1,56
13945,13945,0,1,56
13946,13946,0,1,55
13947,13947,0,1,52
13948,13948,0,1,56
13949,13949,0,1,58
13950,13950,0,1,60
13951,13951,0,1,62
13952,13952,0,1,71
13953,13953,0,1,75
13954,13954,0,1,84
13955,13955,0,1,88
13956,13956,0,1,96
13957,13957,0,1,99
13958,13958,0,1,108
13959,13959,0,1,112
13960,13960,0,1,115
13961,13961,0,1,117
13962,13962,0,1,125
13963,13963,0,1,124
13964,13964,0,1,127
13965,13965,0,1,125
13966,13966,0,1,130
13967,13967,0,1,124
13968,13968,0,1,122
13969,13969,0,1,123
13970,13970,0,1,123
13971,13971,0,1,111
13972,13972,0,1,103
13973,13973,0,1,102
13974,13974,0,1,92
13975,13975,0,1,78
13976,13976,0,1,65
13977,13977,0,1,53
13978,13978,0,1,40
13979,13979,0,1,33
13980,13980,0,1,24
13981,13981,0,1,10
13982,13982,0,1,-9
13983,13983,0,1,-23
13984,13984,0,1,-35
13985,13985,0,1,-50
13986,13986,0,1,-60
13987,13987,0,1,-69
13988,13988,0,1,-79
13989,13989,0,1,-90
13990,13990,0,1,-99
13991,13991,0,1,-109
13992,13992,0,1,-117
13993,13993,0,1,-119
13994,13994,0,1,-127
13995,13995,0,1,-130
13996,13996,0,1,-131
13997,13997,0,1,-127
13998,13998,0,1,-130
13999,13999,0,1,-135
14000,14000,0,1,-140
14001,14001,0,1,-141
14002,14002,0,1,-142
14003,14003,0,1,-142
14004,14004,0,1,-141
14005,14005,0,1,-135
14006,14006,0,1,-133
14007,14007,0,1,-132
14008,14008,0,1,-124
14009,14009,0,1,-115
14010,14010,0,1,-102
14011,14011,0,1,-94
14012,14012,0,1,-82
14013,14013,0,1,-77
14014,14014,0,1,-67
14015,14015,0,1,-62
14016,14016,0,1,-55
14017,14017,0,1,-48
14018,14018,0,1,-40
14019,14019,0,1,-28
14020,14020,0,1,-19
14021,14021,0,1,-9
14022,14022,0,1,-4
14023,14023,0,1,5
14024,14024,0,1,9
14025,14025,0,1,22
14026,14026,0,1,29
14027,14027,0,1,28
14028,14028,0,1,40
14029,14029,0,1,38
14030,14030,0,1,46
14031,14031,0,1,55
14032,14032,0,1,60
14033,14033,0,1,63
14034,14034,0,1,58
14035,14035,0,1,56
14036,14036,0,1,56
14037,14037,0,1,61
14038,14038,0,1,64
14039,14039,0,1,69
14040,14040,0,1,68
14041,14041,0,1,74
14042,14042,0,1,81
14043,14043,0,1,89
14044,14044,0,1,95
14045,14045,0,1,99
14046,14046,0,1,101
14047,14047,0,1,111
14048,14048,0,1,114
14049,14049,0,1,122
14050,14050,0,1,122
14051,14051,0,1,122
14052,14052,0,1,127
14053,14053,0,1,126
14054,14054,0,1,133
14055,14055,0,1,134
14056,14056,0,1,133
14057,14057,0,1,131
14058,14058,0,1,130
14059,14059,0,1,123
14060,14060,0,1,115
14061,14061,0,1,109
14062,14062,0,1,100
14063,14063,0,1,90
14064,14064,0,1,80
14065,14065,0,1,72
14066,14066,0,1,58
14067,14067,0,1,42
14068,14068,0,1,29
14069,14069,0,1,15
14070,14070,0,1,6
14071,14071,0,1,-10
14072,14072,0,1,-21
14073,14073,0,1,-33
14074,14074,0,1,-45
14075,14075,0,1,-56
14076,14076,0,1,-67
14077,14077,0,1,-81
14078,14078,0,1,-93
14079,14079,0,1,-102
14080,14080,0,1,-106
14081,14081,0,1,-111
14082,14082,0,1,-114
14083,14083,0,1,-123
14084,14084,0,1,-120
14085,14085,0,1,-123
14086,14086,0,1,-129
14087,14087,0,1,-130
14088,14088,0,1,-136
14089,14089,0,1,-137
14090,14090,0,1,-136
14091,14091,0,1,-137
14092,14092,0,1,-144
14093,14093,0,1,-139
14094,14094,0,1,-133
14095,14095,0,1,-129
14096,14096,0,1,-124
14097,14097,0,1,-119
14098,14098,0,1,-110
14099,14099,0,1,-104
14100,14100,0,1,-95
14101,14101,0,1,-84
14102,14102,0,1,-73
14103,14103,0,1,-70
14104,14104,0,1,-62
14105,14105,0,1,-54
14106,14106,0,1,-47
14107,14107,0,1,-35
14108,14108,0,1,-26
14109,14109,0,1,-20
14110,14110,0,1,-14
14111,14111,0,1,-7
14112,14112,0,1,4
14113,14113,0,1,13
14114,14114,0,1,19
14115,14115,0,1,22
14116,14116,0,1,31
14117,14117,0,1,35
14118,14118,0,1,41
14119,14119,0,1,47
14120,14120,0,1,54
14121,14121,0,1,51
14122,14122,0,1,60
14123,14123,0,1,56
14124,14124,0,1,57
14125,14125,0,1,58
14126,14126,0,1,58
14127,14127,0,1,60
14128,14128,0,1,63
14129,14129,0,1,67
14130,14130,0,1,71
14131,14131,0,1,77
14132,14132,0,1,86
14133,14133,0,1,88
14134,14134,0,1,99
14135,14135,0,1,98
14136,14136,0,1,110
14137,14137,0,1,112
14138,14138,0,1,114
14139,14139,0,1,121
14140,14140,0,1,121
14141,14141,0,1,118
14142,14142,0,1,121
14143,14143,0,1,124
14144,14144,0,1,127
14145,14145,0,1,122
14146,14146,0,1,125
14147,14147,0,1,119
14148,14148,0,1,116
14149,14149,0,1,112
14150,14150,0,1,106
14151,14151,0,1,94
14152,14152,0,1,87
14153,14153,0,1,73
14154,14154,0,1,62
14155,14155,0,1,53
14156,14156,0,1,42
14157,14157,0,1,27
14158,14158,0,1,14
14159,14159,0,1,3
14160,14160,0,1,-10
14161,14161,0,1,-28
14162,14162,0,1,-36
14163,14163,0,1,-52
14164,14164,0,1,-63
14165,14165,0,1,-75
14166,14166,0,1,-83
14167,14167,0,1,-99
14168,14168,0,1,-104
14169,14169,0,1,-111
14170,14170,0,1,-120
14171,14171,0,1,-123
14172,14172,0,1,-121
14173,14173,0,1,-130
14174,14174,0,1,-127
14175,14175,0,1,-128
14176,14176,0,1,-134
14177,14177,0,1,-135
14178,14178,0,1,-141
14179,14179,0,1,-146
14180,14180,0,1,-144
14181,14181,0,1,-144
14182,14182,0,1,-138
14183,14183,0,1,-137
14184,14184,0,1,-133
14185,14185,0,1,-126
14186,14186,0,1,-115
14187,14187,0,1,-113
14188,14188,0,1,-104
14189,14189,0,1,-93
14190,14190,0,1,-85
14191,14191,0,1,-77
14192,14192,0,1,-71
14193,14193,0,1,-63
14194,14194,0,1,-50
14195,14195,0,1,-47
14196,14196,0,1,-36
14197,14197,0,1,-24
14198,14198,0,1,-17
14199,14199,0,1,-8
14200,14200,0,1,0
14201,14201,0,1,8
14202,14202,0,1,12
14203,14203,0,1,21
14204,14204,0,1,25
14205,14205,0,1,36
14206,14206,0,1,41
14207,14207,0,1,47
14208,14208,0,1,49
14209,14209,0,1,54
14210,14210,0,1,57
14211,14211,0,1,59
14212,14212,0,1,56
14213,14213,0,1,62
14214,14214,0,1,64
14215,14215,0,1,59
14216,14216,0,1,61
14217,14217,0,1,68
14218,14218,0,1,72
14219,14219,0,1,77
14220,14220,0,1,80
14221,14221,0,1,92
14222,14222,0,1,96
14223,14223,0,1,103
14224,14224,0,1,108
14225,14225,0,1,112
14226,14226,0,1,116
14227,14227,0,1,121
14228,14228,0,1,125
14229,14229,0,1,130
14230,14230,0,1,126
14231,14231,0,1,131
14232,14232,0,1,129
14233,14233,0,1,129
14234,14234,0,1,132
14235,14235,0,1,132
14236,14236,0,1,126
14237,14237,0,1,124
14238,14238,0,1,110
14239,14239,0,1,103
14240,14240,0,1,97
14241,14241,0,1,84
14242,14242,0,1,79
14243,14243,0,1,67
14244,14244,0,1,53
14245,14245,0,1,41
14246,14246,0,1,27
14247,14247,0,1,14
14248,14248,0,1,2
14249,14249,0,1,-14
14250,14250,0,1,-27
14251,14251,0,1,-37
14252,14252,0,1,-53
14253,14253,0,1,-68
14254,14254,0,1,-77
14255,14255,0,1,-87
14256,14256,0,1,-100
14257,14257,0,1,-108
14258,14258,0,1,-110
14259,14259,0,1,-114
14260,14260,0,1,-117
14261,14261,0,1,-120
14262,14262,0,1,-121
14263,14263,0,1,-127
14264,14264,0,1,-132
14265,14265,0,1,-128
14266,14266,0,1,-134
14267,14267,0,1,-138
14268,14268,0,1,-143
14269,14269,0,1,-139
14270,14270,0,1,-139
14271,14271,0,1,-137
14272,14272,0,1,-133
14273,14273,0,1,-128
14274,14274,0,1,-122
14275,14275,0,1,-114
14276,14276,0,1,-103
14277,14277,0,1,-100
14278,14278,0,1,-89
14279,14279,0,1,-80
14280,14280,0,1,-76
14281,14281,0,1,-65
14282,14282,0,1,-56
14283,14283,0,1,-49
14284,14284,0,1,-42
14285,14285,0,1,-33
14286,14286,0,1,-21
14287,14287,0,1,-17
14288,14288,0,1,-7
14289,14289,0,1,1
14290,14290,0,1,10
14291,14291,0,1,16
14292,14292,0,1,19
14293,14293,0,1,29
14294,14294,0,1,37
14295,14295,0,1,38
14296,14296,0,1,42
14297,14297,0,1,51
14298,14298,0,1,55
14299,14299,0,1,58
14300,14300,0,1,63
14301,14301,0,1,59
14302,14302,0,1,56
14303,14303,0,1,61
14304,14304,0,1,62
14305,14305,0,1,68
14306,14306,0,1,72
14307,14307,0,1,76
14308,14308,0,1,77
14309,14309,0,1,85
14310,14310,0,1,89
14311,14311,0,1,95
14312,14312,0,1,107
14313,14313,0,1,108
14314,14314,0,1,108
14315,14315,0,1,113
14316,14316,0,1,120
14317,14317,0,1,126
14318,14318,0,1,129
14319,14319,0,1,126
14320,14320,0,1,127
14321,14321,0,1,130
14322,14322,0,1,131
14323,14323,0,1,131
14324,14324,0,1,125
14325,14325,0,1,121
14326,14326,0,1,115
14327,14327,0,1,111
14328,14328,0,1,103
14329,14329,0,1,94
14330,14330,0,1,85
14331,14331,0,1,68
14332,14332,0,1,58
14333,14333,0,1,45
14334,14334,0,1,33
14335,14335,0,1,17
14336,14336,0,1,5
14337,14337,0,1,-6
14338,14338,0,1,-19
14339,14339,0,1,-37
14340,14340,0,1,-47
14341,14341,0,1,-56
14342,14342,0,1,-72
14343,14343,0,1,-85
14344,14344,0,1,-90
14345,14345,0,1,-102
14346,14346,0,1,-109
14347,14347,0,1,-118
14348,14348,0,1,-120
14349,14349,0,1,-127
14350,14350,0,1,-127
14351,14351,0,1,-129
14352,14352,0,1,-132
14353,14353,0,1,-139
14354,14354,0,1,-141
14355,14355,0,1,-141
14356,14356,0,1,-143
14357,14357,0,1,-145
14358,14358,0,1,-146
14359,14359,0,1,-145
14360,14360,0,1,-142
14361,14361,0,1,-135
14362,14362,0,1,-132
14363,14363,0,1,-129
14364,14364,0,1,-118
14365,14365,0,1,-108
14366,14366,0,1,-97
14367,14367,0,1,-95
14368,14368,0,1,-86
14369,14369,0,1,-75
14370,14370,0,1,-65
14371,14371,0,1,-60
14372,14372,0,1,-50
14373,14373,0,1,-41
14374,14374,0,1,-35
14375,14375,0,1,-29
14376,14376,0,1,-13
14377,14377,0,1,-8
14378,14378,0,1,-1
14379,14379,0,1,12
14380,14380,0,1,18
14381,14381,0,1,23
14382,14382,0,1,31
14383,14383,0,1,36
14384,14384,0,1,39
14385,14385,0,1,47
14386,14386,0,1,51
14387,14387,0,1,55
14388,14388,0,1,57
14389,14389,0,1,59
14390,14390,0,1,60
14391,14391,0,1,60
14392,14392,0,1,61
14393,14393,0,1,63
14394,14394,0,1,69
14395,14395,0,1,74
14396,14396,0,1,76
14397,14397,0,1,81
14398,14398,0,1,87
14399,14399,0,1,94
14400,14400,0,1,106
14401,14401,0,1,109
14402,14402,0,1,116
14403,14403,0,1,118
14404,14404,0,1,125
14405,14405,0,1,122
14406,14406,0,1,127
14407,14407,0,1,129
14408,14408,0,1,136
14409,14409,0,1,135
14410,14410,0,1,135
14411,14411,0,1,134
14412,14412,0,1,131
14413,14413,0,1,132
14414,14414,0,1,126
14415,14415,0,1,118
14416,14416,0,1,117
14417,14417,0,1,107
14418,14418,0,1,99
14419,14419,0,1,85
14420,14420,0,1,80
14421,14421,0,1,65
14422,14422,0,1,52
14423,14423,0,1,40
14424,14424,0,1,28
14425,14425,0,1,14
14426,14426,0,1,-2
14427,14427,0,1,-14
14428,14428,0,1,-25
14429,14429,0,1,-39
14430,14430,0,1,-50
14431,14431,0,1,-68
14432,14432,0,1,-75
14433,14433,0,1,-82
14434,14434,0,1,-95
14435,14435,0,1,-101
14436,14436,0,1,-107
14437,14437,0,1,-111
14438,14438,0,1,-119
14439,14439,0,1,-117
14440,14440,0,1,-123
14441,14441,0,1,-127
14442,14442,0,1,-129
14443,14443,0,1,-130
14444,14444,0,1,-133
14445,14445,0,1,-136
14446,14446,0,1,-137
14447,14447,0,1,-134
14448,14448,0,1,-133
14449,14449,0,1,-137
14450,14450,0,1,-133
14451,14451,0,1,-124
14452,14452,0,1,-117
14453,14453,0,1,-108
14454,14454,0,1,-96
14455,14455,0,1,-92
14456,14456,0,1,-85
14457,14457,0,1,-80
14458,14458,0,1,-68
14459,14459,0,1,-62
14460,14460,0,1,-56
14461,14461,0,1,-48
14462,14462,0,1,-41
14463,14463,0,1,-35
14464,14464,0,1,-20
14465,14465,0,1,-13
14466,14466,0,1,-5
14467,14467,0,1,0
14468,14468,0,1,8
14469,14469,0,1,16
14470,14470,0,1,18
14471,14471,0,1,25
14472,14472,0,1,31
14473,14473,0,1,34
14474,14474,0,1,39
14475,14475,0,1,48
14476,14476,0,1,51
14477,14477,0,1,53
14478,14478,0,1,55
14479,14479,0,1,50
14480,14480,0,1,51
14481,14481,0,1,55
14482,14482,0,1,56
14483,14483,0,1,56
14484,14484,0,1,61
14485,14485,0,1,64
14486,14486,0,1,75
14487,14487,0,1,82
14488,14488,0,1,86
14489,14489,0,1,93
14490,14490,0,1,101
14491,14491,0,1,100
14492,14492,0,1,111
14493,14493,0,1,109
14494,14494,0,1,112
14495,14495,0,1,121
14496,14496,0,1,117
14497,14497,0,1,122
14498,14498,0,1,123
14499,14499,0,1,124
14500,14500,0,1,127
14501,14501,0,1,123
14502,14502,0,1,124
14503,14503,0,1,113
14504,14504,0,1,109
14505,14505,0,1,100
14506,14506,0,1,90
14507,14507,0,1,80
14508,14508,0,1,76
14509,14509,0,1,62
14510,14510,0,1,51
14511,14511,0,1,36
14512,14512,0,1,28
14513,14513,0,1,11
14514,14514,0,1,-5
14515,14515,0,1,-19
14516,14516,0,1,-32
14517,14517,0,1,-44
14518,14518,0,1,-56
14519,14519,0,1,-69
14520,14520,0,1,-78
14521,14521,0,1,-89
14522,14522,0,1,-96
14523,14523,0,1,-106
14524,14524,0,1,-115
14525,14525,0,1,-119
14526,14526,0,1,-120
14527,14527,0,1,-128
14528,14528,0,1,-126
14529,14529,0,1,-126
14530,14530,0,1,-131
14531,14531,0,1,-134
14532,14532,0,1,-141
14533,14533,0,1,-138
14534,14534,0,1,-143
14535,14535,0,1,-141
14536,14536,0,1,-145
14537,14537,0,1,-139
14538,14538,0,1,-142
14539,14539,0,1,-134
14540,14540,0,1,-127
14541,14541,0,1,-124
14542,14542,0,1,-115
14543,14543,0,1,-102
14544,14544,0,1,-94
14545,14545,0,1,-86
14546,14546,0,1,-78
14547,14547,0,1,-68
14548,14548,0,1,-61
14549,14549,0,1,-55
14550,14550,0,1,-47
14551,14551,0,1,-36
14552,14552,0,1,-30
14553,14553,0,1,-21
14554,14554,0,1,-12
14555,14555,0,1,-1
14556,14556,0,1,8
14557,14557,0,1,13
14558,14558,0,1,19
14559,14559,0,1,25
14560,14560,0,1,30
14561,14561,0,1,36
14562,14562,0,1,41
14563,14563,0,1,47
14564,14564,0,1,56
14565,14565,0,1,60
14566,14566,0,1,60
14567,14567,0,1,61
14568,14568,0,1,63
14569,14569,0,1,60
14570,14570,0,1,61
14571,14571,0,1,60
14572,14572,0,1,63
14573,14573,0,1,71
14574,14574,0,1,75
14575,14575,0,1,80
14576,14576,0,1,85
14577,14577,0,1,98
14578,14578,0,1,99
14579,14579,0,1,105
14580,14580,0,1,117
14581,14581,0,1,116
14582,14582,0,1,120
14583,14583,0,1,126
14584,14584,0,1,125
14585,14585,0,1,127
14586,14586,0,1,132
14587,14587,0,1,134
14588,14588,0,1,136
14589,14589,0,1,137
14590,14590,0,1,135
14591,14591,0,1,131
14592,14592,0,1,123
14593,14593,0,1,117
14594,14594,0,1,115
14595,14595,0,1,100
14596,14596,0,1,94
14597,14597,0,1,84
14598,14598,0,1,69
14599,14599,0,1,57
14600,14600,0,1,49
14601,14601,0,1,39
14602,14602,0,1,18
14603,14603,0,1,8
14604,14604,0,1,-6
14605,14605,0,1,-18
14606,14606,0,1,-34
14607,14607,0,1,-40
14608,14608,0,1,-52
14609,14609,0,1,-65
14610,14610,0,1,-82
14611,14611,0,1,-87
14612,14612,0,1,-98
14613,14613,0,1,-107
14614,14614,0,1,-109
14615,14615,0,1,-113
14616,14616,0,1,-117
14617,14617,0,1,-119
14618,14618,0,1,-119
14619,14619,0,1,-125
14620,14620,0,1,-128
14621,14621,0,1,-134
14622,14622,0,1,-132
14623,14623,0,1,-137
14624,14624,0,1,-137
14625,14625,0,1,-133
14626,14626,0,1,-138
14627,14627,0,1,-132
14628,14628,0,1,-126
14629,14629,0,1,-119
14630,14630,0,1,-114
14631,14631,0,1,-107
14632,14632,0,1,-92
14633,14633,0,1,-83
14634,14634,0,1,-79
14635,14635,0,1,-74
14636,14636,0,1,-60
14637,14637,0,1,-58
14638,14638,0,1,-52
14639,14639,0,1,-41
14640,14640,0,1,-32
14641,14641,0,1,-24
14642,14642,0,1,-12
14643,14643,0,1,-9
14644,14644,0,1,1
14645,14645,0,1,5
14646,14646,0,1,18
14647,14647,0,1,18
14648,14648,0,1,30
14649,14649,0,1,32
14650,14650,0,1,36
14651,14651,0,1,44
14652,14652,0,1,46
14653,14653,0,1,51
14654,14654,0,1,51
14655,14655,0,1,56
14656,14656,0,1,53
14657,14657,0,1,56
14658,14658,0,1,53
14659,14659,0,1,56
14660,14660,0,1,56
14661,14661,0,1,62
14662,14662,0,1,64
14663,14663,0,1,74
14664,14664,0,1,80
14665,14665,0,1,80
14666,14666,0,1,87
14667,14667,0,1,97
14668,14668,0,1,104
14669,14669,0,1,109
14670,14670,0,1,117
14671,14671,0,1,119
14672,14672,0,1,125
14673,14673,0,1,123
14674,14674,0,1,125
